bill_number,bill_type,congress,full_name_display,bioguide_id,person_id
3538,s,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
3538,s,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
3546,s,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
3583,s,117,"Schumer, Charles Ellis (D-NY-2)",S000148,51231
3600,s,117,"Cornyn, John, III (R-TX-1)",C001056,51170
3606,s,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
3606,s,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
3611,s,117,"Cramer, Kevin John (R-ND)",C001096,198816
3059,S,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
3063,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
3079,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
3084,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
3086,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
3108,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
3118,S,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
3126,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
3137,s,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
3144,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
3203,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
3217,S,117,"Cassidy, William (R-LA-2)",C001075,66858
3223,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
3223,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
3223,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
3227,S,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
3232,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
3236,s,117,"Risch, James Elroy (R-ID-1)",R000584,66832
3238,s,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
3240,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
3249,S,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
3254,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
3255,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
3274,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
3287,S,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
3295,s,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
3300,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
3300,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
3300,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
3300,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
3301,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
3305,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
3318,S,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
3318,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
3323,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
3332,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
3349,S,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
3356,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
3356,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
3377,S,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
3387,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
3402,S,117,"Cassidy, William (R-LA-2)",C001075,66858
3405,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
3412,S,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
3412,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
3421,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
3430,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
3436,S,117,"Risch, James Elroy (R-ID-1)",R000584,66832
3451,S,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
3470,S,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
3488,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
3488,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
3488,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
3488,S,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
3500,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
3500,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
3503,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
3505,S,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
3505,S,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
3508,s,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
3522,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
3529,s,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
3532,S,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
3532,S,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
3534,s,117,"Cassidy, William (R-LA-2)",C001075,66858
3538,s,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
3538,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
3541,s,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
3567,s,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
3567,s,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
3571,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
3580,s,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
3580,s,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
3605,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
3616,s,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
3622,s,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
3622,s,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
3623,s,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
3623,s,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
3623,s,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
3632,s,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
3636,s,117,"Risch, James Elroy (R-ID-1)",R000584,66832
3638,s,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
3638,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
3649,s,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
3652,s,117,"Cassidy, William (R-LA-2)",C001075,66858
3652,s,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
3652,s,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
3656,s,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
3625,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
3625,s,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
3629,s,117,"Sanders, Bernard (I-VT)",S000033,51605
3649,s,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
3652,s,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
3657,s,117,"Daines, Steven David (R-MT)",D000618,198810
3693,s,117,"Romney, Willard Mitt (R-UT-2)",R000615,172424
3710,s,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
3711,s,117,"Cramer, Kevin John (R-ND)",C001096,198816
3718,s,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
3720,s,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
3721,s,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
3757,s,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
3757,s,117,"Daines, Steven David (R-MT)",D000618,198810
3757,s,117,"Rounds, Marion Michael (R-SD)",R000605,221844
3757,s,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
3769,s,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
3790,s,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
3793,s,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
3797,s,117,"Rubio, Marco Antonio (R-FL-1)",R000595,151820
3797,s,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
3798,s,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
3817,s,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
3818,s,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
3865,s,117,"Johnson, Ronald Harold (R-WI-1)",J000293,151822
3867,s,117,"Reed, John Francis (D-RI-1)",R000122,51223
3874,s,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
3889,s,117,"Tuberville, Thomas Hawley (R-AL-1)",T000278,374701
3905,s,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
3928,s,117,"Menendez, Robert Jacobsen, Sr. (D-NJ-1)",M000639,51523
3931,s,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
3950,s,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
3998,s,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
4022,s,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
4030,s,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
4030,s,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
4036,s,117,"Cornyn, John, III (R-TX-1)",C001056,51170
4036,s,117,"Thune, John Randolph (R-SD)",T000250,51242
4038,s,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
4050,s,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
4074,s,117,"Carper, Thomas Richard (D-DE)",C000174,51161
4098,S,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
4105,s,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
4105,s,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
4105,s,117,"Kelly, Mark Edward (D-AZ-2)",K000377,163882
4110,S,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
4117,s,117,"Young, Todd Christopher (R-IN-1)",Y000064,52983
4120,s,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
4120,s,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
4137,s,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
4165,s,117,"Sanders, Bernard (I-VT)",S000033,51605
4174,s,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
4181,s,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
4188,s,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
4192,s,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
4193,s,117,"Daines, Steven David (R-MT)",D000618,198810
4230,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
4254,s,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
4257,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
4258,s,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
4260,s,117,"Cantwell, Maria Ellen (D-WA-1)",C000127,51160
4261,S,117,"Daines, Steven David (R-MT)",D000618,198810
4274,s,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
4275,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
4290,s,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
4325,s,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
4346,s,117,"Murphy, Christopher Scott (D-CT-2)",M001169,51493
4348,s,117,"Burr, Richard Mauze (R-NC-1)",B001135,51870
4365,s,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
4369,s,117,"Johnson, Ronald Harold (R-WI-1)",J000293,151822
4389,s,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
4393,s,117,"Daines, Steven David (R-MT)",D000618,198810
4416,s,117,"Burr, Richard Mauze (R-NC-1)",B001135,51870
4419,s,117,"Schumer, Charles Ellis (D-NY-2)",S000148,51231
4444,s,117,"Inhofe, James Mountain (R-OK-2)",I000024,51195
4454,s,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
4463,s,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
4474,s,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
4474,s,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
4500,s,117,"Markey, Edward John (D-MA-2)",M000133,51500
4505,s,117,"Kelly, Mark Edward (D-AZ-2)",K000377,163882
4507,s,117,"Cassidy, William (R-LA-2)",C001075,66858
4511,s,117,"Kaine, Timothy Michael (D-VA-1)",K000384,175490
4512,s,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
4512,s,117,"Inhofe, James Mountain (R-OK-2)",I000024,51195
4522,s,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
4529,s,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
3314,S,117,"Tester, Raymond Jon (D-MT)",T000464,51845
3318,S,117,"Thune, John Randolph (R-SD)",T000250,51242
3340,S,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
3351,S,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
3358,S,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
3375,S,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
3386,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
3395,S,117,"Casey, Robert Patrick, Jr. (D-PA-1)",C001070,51840
3400,S,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
3417,s,117,"Reed, John Francis (D-RI-1)",R000122,51223
3431,S,117,"Casey, Robert Patrick, Jr. (D-PA-1)",C001070,51840
3444,S,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
3450,S,117,"Tester, Raymond Jon (D-MT)",T000464,51845
3458,S,117,"Inhofe, James Mountain (R-OK-2)",I000024,51195
3486,S,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
3488,S,117,"Carper, Thomas Richard (D-DE)",C000174,51161
3488,S,117,"Feinstein, Dianne Goldman Berman (D-CA-2)",F000062,51184
3498,S,117,"Sinema, Kyrsten Lea (D-AZ-1)",S001191,198919
3513,s,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
3540,s,117,"Cruz, Rafael Edward (R-TX-2)",C001098,175665
3541,s,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
3541,s,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
3571,s,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
3579,s,117,"Boozman, John Nichols (R-AR-1)",B001236,51287
3580,s,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
3580,s,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
3582,s,117,"Markey, Edward John (D-MA-2)",M000133,51500
3603,s,117,"Tuberville, Thomas Hawley (R-AL-1)",T000278,374701
3607,s,117,"Warnock, Raphael Gamaliel (D-GA-2)",W000790,369737
3623,s,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
3623,s,117,"Warner, Mark Robert (D-VA-2)",W000805,66837
3636,s,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
3649,s,117,"Reed, John Francis (D-RI-1)",R000122,51223
3655,S,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
3660,s,117,"Murphy, Christopher Scott (D-CT-2)",M001169,51493
3681,s,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
3687,s,117,"Collins, Susan Margaret (R-ME-1)",C001035,51168
3687,s,117,"Kelly, Mark Edward (D-AZ-2)",K000377,163882
3700,s,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
3700,s,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
3706,s,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
3718,s,117,"Cornyn, John, III (R-TX-1)",C001056,51170
3745,s,117,"Scott, Timothy Eugene (R-SC-1)",S001184,151800
3755,s,117,"Cardin, Benjamin Louis (D-MD-1)",C000141,51313
3757,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
3766,s,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
3766,s,117,"Sinema, Kyrsten Lea (D-AZ-1)",S001191,198919
3771,s,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
3792,s,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
3802,s,117,"Baldwin, Tammy Suzanne Green (D-WI-2)",B001230,51260
3839,s,117,"Cortez Masto, Catherine Marie (D-NV-2)",C001113,259552
3840,s,117,"Brown, Sherrod Campbell (D-OH-1)",B000944,51301
3846,s,117,"Ossoff, Thomas Jonathan (D-GA-1)",O000174,34364
3847,s,117,"Sanders, Bernard (I-VT)",S000033,51605
3850,s,117,"Tester, Raymond Jon (D-MT)",T000464,51845
3854,s,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
3867,s,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
3870,s,117,"Grassley, Charles Ernest (R-IA-1)",G000386,51187
3877,s,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
3879,s,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
3888,s,117,"Lee, Michael Shumway (R-UT-1)",L000577,151827
3896,s,117,"Capito, Shelley Wellons Moore (R-WV-2)",C001047,51310
3907,s,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
3909,s,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
3944,s,117,"Padilla, Alejandro (D-CA-1)",P000145,189610
3968,s,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
3979,s,117,"Warren, Elizabeth Ann (D-MA-1)",W000817,140963
3992,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
4004,s,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
4008,s,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
4029,s,117,"Cramer, Kevin John (R-ND)",C001096,198816
4048,s,117,"Luján, Ben Ray, Jr. (D-NM-2)",L000570,66871
4088,s,117,"Lee, Michael Shumway (R-UT-1)",L000577,151827
4091,s,117,"Hassan, Margaret Coldwell Wood (D-NH-1)",H001076,232351
4111,S,117,"Daines, Steven David (R-MT)",D000618,198810
4113,S,117,"Booker, Cory Anthony (D-NJ-2)",B001288,211545
4115,S,117,"Rubio, Marco Antonio (R-FL-1)",R000595,151820
4124,S,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
4124,S,117,"Tillis, Thomas Roland (R-NC-2)",T000476,192907
4133,S,117,"Leahy, Patrick Joseph (D-VT)",L000174,51206
4166,s,117,"Sinema, Kyrsten Lea (D-AZ-1)",S001191,198919
4174,s,117,"Merkley, Jeffrey Alan (D-OR-1)",M001176,66836
4174,s,117,"Schatz, Brian Emanuel (D-HI-2)",S001194,201768
4179,s,117,"Rubio, Marco Antonio (R-FL-1)",R000595,151820
4181,s,117,"Whitehouse, Sheldon (D-RI-2)",W000802,51844
4182,s,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
4182,s,117,"Markey, Edward John (D-MA-2)",M000133,51500
3674,s,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
3678,s,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
3701,s,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
3709,s,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
3718,s,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
3742,s,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
3748,s,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
3755,s,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
3755,s,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
3755,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
3756,s,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
3766,s,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
3781,s,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
3798,s,117,"Lankford, James Paul (R-OK-1)",L000575,151793
3803,s,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
3838,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
3846,s,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
3856,s,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
3866,s,117,"Murray, Patricia Lynn (D-WA-2)",M001111,51219
3870,s,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
3871,s,117,"Cassidy, William (R-LA-2)",C001075,66858
3871,s,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
3895,s,117,"Coons, Christopher Andrew (D-DE)",C001088,151823
3906,s,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
3909,s,117,"Gillibrand, Kirsten Rutnik (D-NY-1)",G000555,51503
3909,s,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
3912,s,117,"Crapo, Michael Dean (R-ID-2)",C000880,51173
3917,s,117,"Lummis, Cynthia Marie (R-WY)",L000571,66891
3956,s,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
3979,s,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
3979,s,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
3998,s,117,"Lankford, James Paul (R-OK-1)",L000575,151793
4003,S,117,"Cassidy, William (R-LA-2)",C001075,66858
4005,s,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
4006,s,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
4006,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
4009,s,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
4009,s,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
4017,s,117,"Hagerty, William Francis, IV (R-TN-1)",H000601,365070
4022,s,117,"Risch, James Elroy (R-ID-1)",R000584,66832
4030,s,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
4038,s,117,"Cassidy, William (R-LA-2)",C001075,66858
4052,s,117,"Cassidy, William (R-LA-2)",C001075,66858
4052,s,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
4079,s,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
4082,s,117,"Fischer, Debra Strobel (R-NE-2)",F000463,196054
4102,s,117,"Portman, Robert Jones (R-OH-2)",P000449,51576
4105,s,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
4105,s,117,"Hoeven, John Henry, III (R-ND)",H001061,151837
4105,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
4115,S,117,"Lankford, James Paul (R-OK-1)",L000575,151793
4124,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
4134,s,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
4150,s,117,"Cotton, Thomas Bryant (R-AR-2)",C001095,198766
4171,s,117,"Risch, James Elroy (R-ID-1)",R000584,66832
4172,s,117,"Risch, James Elroy (R-ID-1)",R000584,66832
4174,s,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
4174,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
4177,s,117,"Wyden, Ronald Lee (D-OR-2)",W000779,51247
4179,s,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
4179,s,117,"Manchin, Joseph, III (D-WV-1)",M001183,151825
4182,s,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
4192,s,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
4192,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
4202,s,117,"Hickenlooper, John Wright, Jr. (D-CO-1)",H000273,175583
4203,s,117,"Cassidy, William (R-LA-2)",C001075,66858
4203,s,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
4215,S,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
4223,S,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
4223,S,117,"Hirono, Mazie Keiko (D-HI-1)",H001042,51558
4227,s,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
4241,S,117,"Kennedy, John Neely (R-LA-1)",K000393,260075
4253,S,117,"Cassidy, William (R-LA-2)",C001075,66858
4256,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
4258,s,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
4260,s,117,"Barrasso, John Anthony, III (R-WY)",B001261,51863
4260,s,117,"King, Angus Stanley, Jr. (I-ME-2)",K000383,197755
4271,s,117,"Murkowski, Lisa Ann (R-AK)",M001153,51218
4272,s,117,"Blackburn, Marsha Wedgeworth (R-TN-2)",B001243,51279
4274,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
4304,s,117,"Risch, James Elroy (R-ID-1)",R000584,66832
4309,s,117,"Blumenthal, Richard (D-CT-1)",B001277,151824
4309,s,117,"Klobuchar, Amy Jean (D-MN-2)",K000367,51842
4314,s,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
4325,s,117,"Rosen, Jacklyn Sheryl (D-NV-1)",R000608,259494
4347,s,117,"Bennet, Michael Farrand (D-CO-2)",B001267,69394
4366,s,117,"Lankford, James Paul (R-OK-1)",L000575,151793
4370,s,117,"Cassidy, William (R-LA-2)",C001075,66858
4370,s,117,"Ernst, Joni Kay (R-IA-2)",E000295,190615
2744,S,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
2750,S,117,"Hyde-Smith, Cindy (R-MS-1)",H001079,286518
2752,S,117,"Murphy, Christopher Scott (D-CT-2)",M001169,51493
2753,s,117,"Blunt, Roy Dean (R-MO-2)",B000575,51281
2753,s,117,"Cramer, Kevin John (R-ND)",C001096,198816
2756,S,117,"Moran, Gerald Wesley (R-KS-1)",M000934,51535
2756,S,117,"Smith, Christine Elizabeth Flint (D-MN-1)",S001203,282320
2756,S,117,"Stabenow, Deborah Ann Greer (D-MI-1)",S000770,51236
2760,S,117,"Wicker, Roger Frederick (R-MS-2)",W000437,51675
2763,S,117,"Peters, Gary Charles, Sr. (D-MI-2)",P000595,66862
2766,S,117,"Menendez, Robert Jacobsen, Sr. (D-NJ-1)",M000639,51523
2791,S,117,"Duckworth, Ladda Tammy (D-IL-2)",D000622,198768
2800,S,117,"Durbin, Richard Joseph (D-IL-1)",D000563,51180
2810,s,117,"Van Hollen, Christopher J., Jr. (D-MD-2)",V000128,51658
2833,S,117,"Scott, Richard Lynn (R-FL-2)",S001217,175586
2836,S,117,"Marshall, Roger Wayne (R-KS-2)",M001198,259544
2844,S,117,"Braun, Michael Kent (R-IN-2)",B001310,242475
